date_id,date_complete,jour,mois,trimestre,annee,jour_semaine,est_weekend,saison
20220811,2022-08-11,11,8,3,2022,Jeudi,0,
20220812,2022-08-12,12,8,3,2022,Vendredi,0,Été
20220813,2022-08-13,13,8,3,2022,Samedi,1,Été
20220814,2022-08-14,14,8,3,2022,Dimanche,1,Été
20220815,2022-08-15,15,8,3,2022,Lundi,0,Été
20220816,2022-08-16,16,8,3,2022,Mardi,0,Été
20220817,2022-08-17,17,8,3,2022,Mercredi,0,
20220818,18/08/2022,18,8,3,2022,Jeudi,0,Été
20220819,2022-08-19,19,8,3,2022,Vendredi,0,Été
20220820,2022-08-20,20,8,3,2022,Samedi,1,Été
20220821,2022-08-21,21,8,3,2022,Dimanche,1,
20220822,2022-08-22,22,8,3,2022,Lundi,0,Été
20220823,2022-08-23,23,8,3,2022,Mardi,0,Été
20220824,2022-08-24,24,8,3,2022,Mercredi,0,Été
20220825,2022-08-25,25,8,3,2022,Jeudi,0,Été
20220826,2022-08-26,26,8,3,2022,Vendredi,0,Été
20220827,2022-08-27,27,8,3,2022,Samedi,1,Été
20220828,2022-08-28,28,8,3,2022,Dimanche,1,Été
20220829,2022-08-29,29,8,3,2022,Lundi,0,Été
20220830,2022-08-30,30,8,3,2022,Mardi,0,Été
20220831,08-31-2022,31,8,3,2022,Mercredi,0,Été
20220901,2022-09-01,1,9,3,2022,Jeudi,0,Automne
20220902,2022-09-02,2,9,3,2022,Vendredi,0,Automne
20220903,2022-09-03,3,9,3,2022,Samedi,1,Automne
20220904,2022-09-04,4,9,3,2022,Dimanche,1,Automne
20220905,2022-09-05,5,9,3,2022,Lundi,0,Automne
20220906,2022-09-06,6,9,3,2022,Mardi,0,Automne
20220907,2022-09-07,7,9,3,2022,Mercredi,0,Automne
20220908,2022-09-08,8,9,3,2022,Jeudi,0,Automne
20220909,2022-09-09,9,9,3,2022,Vendredi,0,Automne
20220910,2022-09-10,10,9,3,2022,Samedi,1,Automne
20220911,2022-09-11,11,9,3,2022,Dimanche,1,Automne
20220912,2022-09-12,12,9,3,2022,Lundi,0,Automne
20220913,2022-09-13,13,9,3,2022,Mardi,0,Automne
20220914,2022-09-14,14,9,3,2022,Mercredi,0,Automne
20220915,2022-09-15,15,9,3,2022,Jeudi,0,Automne
20220916,2022-09-16,16,9,3,2022,Vendredi,0,Automne
20220917,2022-09-17,17,9,3,2022,Samedi,1,Automne
20220918,2022-09-18,18,9,3,2022,Dimanche,1,
20220919,09-19-2022,19,9,3,2022,Lundi,0,Automne
20220920,2022-09-20,20,9,3,2022,Mardi,0,Automne
20220921,2022-09-21,21,9,3,2022,Mercredi,0,Automne
20220922,2022-09-22,22,9,3,2022,Jeudi,0,Automne
20220923,2022-09-23,23,9,3,2022,Vendredi,0,Automne
20220924,2022-09-24,24,9,3,2022,Samedi,1,Automne
20220925,2022-09-25,25,9,3,2022,Dimanche,1,Automne
20220926,2022-09-26,26,9,3,2022,Lundi,0,Automne
20220927,2022-09-27,27,9,3,2022,Mardi,0,Automne
20220928,2022-09-28,28,9,3,2022,Mercredi,0,Automne
20220929,2022-09-29,29,9,3,2022,Jeudi,0,Automne
20220930,2022-09-30,30,9,3,2022,Vendredi,0,Automne
20221001,2022-10-01,1,10,4,2022,Samedi,1,Automne
20221002,2022-10-02,2,10,4,2022,Dimanche,1,Automne
20221003,2022-10-03,3,10,4,2022,Lundi,0,Automne
20221004,2022-10-04,4,10,4,2022,Mardi,0,Automne
20221005,2022-10-05,5,10,4,2022,Mercredi,0,Automne
20221006,2022-10-06,6,10,4,2022,Jeudi,0,Automne
20221007,2022-10-07,7,10,4,2022,Vendredi,0,Automne
20221008,2022-10-08,8,10,4,2022,Samedi,1,Automne
20221009,2022-10-09,9,10,4,2022,Dimanche,1,Automne
20221010,2022-10-10,10,10,4,2022,Lundi,0,Automne
20221011,2022-10-11,11,10,4,2022,Mardi,0,Automne
20221012,2022-10-12,12,10,4,2022,Mercredi,0,Automne
20221013,2022-10-13,13,10,4,2022,Jeudi,0,
20221014,2022-10-14,14,10,4,2022,Vendredi,0,Automne
20221015,2022-10-15,15,10,4,2022,Samedi,1,Automne
20221016,2022-10-16,16,10,4,2022,Dimanche,1,Automne
20221017,2022-10-17,17,10,4,2022,Lundi,0,Automne
20221018,2022-10-18,18,10,4,2022,Mardi,0,Automne
20221019,2022-10-19,19,10,4,2022,Mercredi,0,Automne
20221020,2022-10-20,20,10,4,2022,Jeudi,0,Automne
20221021,2022-10-21,21,10,4,2022,Vendredi,0,Automne
20221022,2022-10-22,22,10,4,2022,Samedi,1,Automne
20221023,2022-10-23,23,10,4,2022,Dimanche,1,Automne
20221024,2022-10-24,24,10,4,2022,Lundi,0,Automne
20221025,10-25-2022,25,10,4,2022,Mardi,0,Automne
20221026,2022-10-26,26,10,4,2022,Mercredi,0,Automne
20221027,2022-10-27,27,10,4,2022,Jeudi,0,Automne
20221028,2022-10-28,28,10,4,2022,Vendredi,0,Automne
20221029,2022-10-29,29,10,4,2022,Samedi,1,Automne
20221030,2022-10-30,30,10,4,2022,Dimanche,1,Automne
20221031,2022-10-31,31,10,4,2022,Lundi,0,Automne
20221101,2022-11-01,1,11,4,2022,Mardi,0,Automne
20221102,02/11/2022,2,11,4,2022,Mercredi,0,Automne
20221103,2022-11-03,3,11,4,2022,Jeudi,0,Automne
20221104,2022-11-04,4,11,4,2022,Vendredi,0,Automne
20221105,2022-11-05,5,11,4,2022,Samedi,1,Automne
20221106,2022-11-06,6,11,4,2022,Dimanche,1,Automne
20221107,2022-11-07,7,11,4,2022,Lundi,0,Automne
20221108,2022-11-08,8,11,4,2022,Mardi,0,Automne
20221109,2022-11-09,9,11,4,2022,Mercredi,0,Automne
20221110,2022-11-10,10,11,4,2022,Jeudi,0,Automne
20221111,2022-11-11,11,11,4,2022,Vendredi,0,Automne
20221112,2022-11-12,12,11,4,2022,Samedi,1,Automne
20221113,2022-11-13,13,11,4,2022,Dimanche,1,Automne
20221114,2022-11-14,14,11,4,2022,Lundi,0,Automne
20221115,2022-11-15,15,11,4,2022,Mardi,0,Automne
20221116,2022-11-16,16,11,4,2022,Mercredi,0,Automne
20221117,2022-11-17,17,11,4,2022,Jeudi,0,Automne
20221118,2022-11-18,18,11,4,2022,Vendredi,0,Automne
20221119,2022-11-19,19,11,4,2022,Samedi,1,Automne
20221120,2022-11-20,20,11,4,2022,Dimanche,1,Automne
20221121,2022-11-21,21,11,4,2022,Lundi,0,Automne
20221122,2022-11-22,22,11,4,2022,Mardi,0,Automne
20221123,2022-11-23,23,11,4,2022,Mercredi,0,Automne
20221124,2022-11-24,24,11,4,2022,Jeudi,0,Automne
20221125,11-25-2022,25,11,4,2022,Vendredi,0,Automne
20221126,2022-11-26,26,11,4,2022,Samedi,1,Automne
20221127,2022-11-27,27,11,4,2022,Dimanche,1,Automne
20221128,2022-11-28,28,11,4,2022,Lundi,0,Automne
20221129,2022-11-29,29,11,4,2022,Mardi,0,Automne
20221130,2022-11-30,30,11,4,2022,Mercredi,0,Automne
20221201,2022-12-01,1,12,4,2022,Jeudi,0,
20221202,2022-12-02,2,12,4,2022,Vendredi,0,Hiver
20221203,2022-12-03,3,12,4,2022,Samedi,1,Hiver
20221204,2022-12-04,4,12,4,2022,Dimanche,1,Hiver
20221205,2022-12-05,5,12,4,2022,Lundi,0,
20221206,2022-12-06,6,12,4,2022,Mardi,0,Hiver
20221207,2022-12-07,7,12,4,2022,Mercredi,0,Hiver
20221208,2022-12-08,8,12,4,2022,Jeudi,0,Hiver
20221209,2022-12-09,9,12,4,2022,Vendredi,0,Hiver
20221210,2022-12-10,10,12,4,2022,Samedi,1,Hiver
20221211,2022-12-11,11,12,4,2022,Dimanche,1,Hiver
20221212,2022-12-12,12,12,4,2022,Lundi,0,Hiver
20221213,2022-12-13,13,12,4,2022,Mardi,0,Hiver
20221214,2022-12-14,14,12,4,2022,Mercredi,0,Hiver
20221215,2022-12-15,15,12,4,2022,Jeudi,0,Hiver
20221216,2022-12-16,16,12,4,2022,Vendredi,0,Hiver
20221217,2022-12-17,17,12,4,2022,Samedi,1,Hiver
20221218,2022-12-18,18,12,4,2022,Dimanche,1,Hiver
20221219,2022-12-19,19,12,4,2022,Lundi,0,Hiver
20221220,2022-12-20,20,12,4,2022,Mardi,0,Hiver
20221221,2022-12-21,21,12,4,2022,Mercredi,0,Hiver
20221222,2022-12-22,22,12,4,2022,Jeudi,0,Hiver
20221223,2022-12-23,23,12,4,2022,Vendredi,0,Hiver
20221224,2022-12-24,24,12,4,2022,Samedi,1,
20221225,2022-12-25,25,12,4,2022,Dimanche,1,Hiver
20221226,2022-12-26,26,12,4,2022,Lundi,0,Hiver
20221227,2022-12-27,27,12,4,2022,Mardi,0,Hiver
20221228,2022-12-28,28,12,4,2022,Mercredi,0,Hiver
20221229,2022-12-29,29,12,4,2022,Jeudi,0,Hiver
20221230,2022-12-30,30,12,4,2022,Vendredi,0,Hiver
20221231,2022-12-31,31,12,4,2022,Samedi,1,Hiver
20230101,2023-01-01,1,1,1,2023,Dimanche,1,Hiver
20230102,2023-01-02,2,1,1,2023,Lundi,0,Hiver
20230103,2023-01-03,3,1,1,2023,Mardi,0,Hiver
20230104,2023-01-04,4,1,1,2023,Mercredi,0,Hiver
20230105,2023-01-05,5,1,1,2023,Jeudi,0,Hiver
20230106,2023-01-06,6,1,1,2023,Vendredi,0,Hiver
20230107,2023-01-07,7,1,1,2023,Samedi,1,Hiver
20230108,2023-01-08,8,1,1,2023,Dimanche,1,Hiver
20230109,2023-01-09,9,1,1,2023,Lundi,0,Hiver
20230110,2023-01-10,10,1,1,2023,Mardi,0,Hiver
20230111,2023-01-11,11,1,1,2023,Mercredi,0,Hiver
20230112,2023-01-12,12,1,1,2023,Jeudi,0,Hiver
20230113,2023-01-13,13,1,1,2023,Vendredi,0,Hiver
20230114,2023-01-14,14,1,1,2023,Samedi,1,Hiver
20230115,2023-01-15,15,1,1,2023,Dimanche,1,Hiver
20230116,2023-01-16,16,1,1,2023,Lundi,0,
20230117,2023-01-17,17,1,1,2023,Mardi,0,Hiver
20230118,2023-01-18,18,1,1,2023,Mercredi,0,Hiver
20230119,2023-01-19,19,1,1,2023,Jeudi,0,Hiver
20230120,2023-01-20,20,1,1,2023,Vendredi,0,Hiver
20230121,2023-01-21,21,1,1,2023,Samedi,1,Hiver
20230122,2023-01-22,22,1,1,2023,Dimanche,1,Hiver
20230123,23/01/2023,23,1,1,2023,Lundi,0,Hiver
20230124,2023-01-24,24,1,1,2023,Mardi,0,Hiver
20230125,2023-01-25,25,1,1,2023,Mercredi,0,Hiver
20230126,2023-01-26,26,1,1,2023,Jeudi,0,Hiver
20230127,2023-01-27,27,1,1,2023,Vendredi,0,Hiver
20230128,28/01/2023,28,1,1,2023,Samedi,1,Hiver
20230129,2023-01-29,29,1,1,2023,Dimanche,1,Hiver
20230130,2023-01-30,30,1,1,2023,Lundi,0,Hiver
20230131,2023-01-31,31,1,1,2023,Mardi,0,Hiver
20230201,2023-02-01,1,2,1,2023,Mercredi,0,Hiver
20230202,2023-02-02,2,2,1,2023,Jeudi,0,Hiver
20230203,2023-02-03,3,2,1,2023,Vendredi,0,Hiver
20230204,2023-02-04,4,2,1,2023,Samedi,1,Hiver
20230205,2023-02-05,5,2,1,2023,Dimanche,1,Hiver
20230206,2023-02-06,6,2,1,2023,Lundi,0,Hiver
20230207,2023-02-07,7,2,1,2023,Mardi,0,Hiver
20230208,2023-02-08,8,2,1,2023,Mercredi,0,Hiver
20230209,2023-02-09,9,2,1,2023,Jeudi,0,Hiver
20230210,2023-02-10,10,2,1,2023,Vendredi,0,Hiver
20230211,2023-02-11,11,2,1,2023,Samedi,1,Hiver
20230212,2023-02-12,12,2,1,2023,Dimanche,1,Hiver
20230213,2023-02-13,13,2,1,2023,Lundi,0,Hiver
20230214,2023-02-14,14,2,1,2023,Mardi,0,Hiver
20230215,2023-02-15,15,2,1,2023,Mercredi,0,Hiver
20230216,2023-02-16,16,2,1,2023,Jeudi,0,Hiver
20230217,2023-02-17,17,2,1,2023,Vendredi,0,Hiver
20230218,2023-02-18,18,2,1,2023,Samedi,1,Hiver
20230219,2023-02-19,19,2,1,2023,Dimanche,1,Hiver
20230220,2023-02-20,20,2,1,2023,Lundi,0,
20230221,2023-02-21,21,2,1,2023,Mardi,0,Hiver
20230222,2023-02-22,22,2,1,2023,Mercredi,0,Hiver
20230223,2023-02-23,23,2,1,2023,Jeudi,0,
20230224,2023-02-24,24,2,1,2023,Vendredi,0,Hiver
20230225,2023-02-25,25,2,1,2023,Samedi,1,Hiver
20230226,2023-02-26,26,2,1,2023,Dimanche,1,Hiver
20230227,2023-02-27,27,2,1,2023,Lundi,0,Hiver
20230228,2023-02-28,28,2,1,2023,Mardi,0,Hiver
20230301,2023-03-01,1,3,1,2023,Mercredi,0,Printemps
20230302,2023-03-02,2,3,1,2023,Jeudi,0,Printemps
20230303,2023-03-03,3,3,1,2023,Vendredi,0,Printemps
20230304,2023-03-04,4,3,1,2023,Samedi,1,Printemps
20230305,2023-03-05,5,3,1,2023,Dimanche,1,Printemps
20230306,2023-03-06,6,3,1,2023,Lundi,0,Printemps
20230307,2023-03-07,7,3,1,2023,Mardi,0,Printemps
20230308,2023-03-08,8,3,1,2023,Mercredi,0,Printemps
20230309,2023-03-09,9,3,1,2023,Jeudi,0,Printemps
20230310,10/03/2023,10,3,1,2023,Vendredi,0,Printemps
20230311,11/03/2023,11,3,1,2023,Samedi,1,Printemps
20230312,2023-03-12,12,3,1,2023,Dimanche,1,Printemps
20230313,2023-03-13,13,3,1,2023,Lundi,0,Printemps
